,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
558,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,32,0,430,24,4,1,80,3,2,4,5309,21146,1,15,3,4,2,10,2,3,10,8,4,7
559,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,38,0,268,2,5,4,92,3,1,3,3057,20471,6,13,3,2,1,6,0,1,1,0,0,1
560,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,167,8,5,2,32,3,2,1,5121,4187,3,14,3,3,1,7,3,3,0,0,0,0
561,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,52,0,621,3,4,3,31,2,4,1,16856,10084,1,11,3,1,0,34,3,4,34,6,1,16
562,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,33,1,527,1,4,4,63,3,1,4,2686,5207,1,13,3,3,0,10,2,2,10,9,7,8
563,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25,0,883,26,1,3,32,3,2,4,6180,22807,1,23,4,2,0,6,5,2,6,5,1,4
564,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,45,0,954,2,2,2,46,1,2,3,6632,12388,0,13,3,1,0,9,3,3,8,7,3,1
565,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,23,0,310,10,1,1,79,4,1,3,3505,19630,1,18,3,4,0,2,3,3,2,2,0,2
566,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,47,1,719,27,2,2,77,4,2,3,6397,10339,4,12,3,4,0,8,2,3,5,4,1,3
567,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,34,0,304,2,3,4,60,3,2,4,6274,18686,1,22,4,3,0,6,5,3,6,5,1,4
568,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,55,1,725,2,3,4,78,3,5,1,19859,21199,5,13,3,4,1,24,2,3,5,2,1,4
569,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,36,0,1434,8,4,1,76,2,3,1,7587,14229,1,15,3,2,0,10,1,3,10,7,0,9
570,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52,0,715,19,4,4,41,3,1,4,4258,26589,0,18,3,1,1,5,3,3,4,3,1,2
571,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,575,1,2,1,71,1,1,4,4364,5288,3,14,3,1,1,5,2,3,2,2,2,0
572,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,0,657,27,3,2,66,3,2,3,4335,25549,4,12,3,1,1,11,3,2,8,7,1,1
573,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,26,1,1146,8,3,4,38,2,2,1,5326,3064,6,17,3,3,0,6,2,2,4,3,1,2
574,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34,0,182,1,4,2,72,4,1,4,3280,13551,2,16,3,3,0,10,2,3,4,2,1,3
575,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,54,0,376,19,4,4,95,3,2,1,5485,22670,9,11,3,2,2,9,4,3,5,3,1,4
576,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,27,0,829,8,1,3,84,3,2,4,4342,24008,0,19,3,2,1,5,3,3,4,2,1,1
577,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,37,0,571,10,1,4,82,3,1,1,2782,19905,0,13,3,2,2,6,3,2,5,3,4,3
578,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,38,0,240,2,4,1,75,4,2,1,5980,26085,6,12,3,4,0,17,2,3,15,7,4,12
579,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34,0,121,2,4,3,86,2,1,1,4381,7530,1,11,3,3,0,6,3,3,6,5,1,3
580,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,35,0,384,8,4,1,72,3,1,4,2572,20317,1,16,3,2,1,3,1,2,3,2,0,2
581,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,30,0,921,1,3,4,38,1,1,3,3833,24375,3,21,4,3,2,7,2,3,2,2,0,2
582,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,791,2,2,3,38,4,2,2,4244,9931,1,24,4,4,1,8,2,3,8,7,3,7
583,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,34,0,1111,8,2,3,93,3,2,1,6500,13305,5,17,3,2,1,6,1,3,3,2,1,2
584,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,42,0,570,8,3,2,66,3,5,4,18430,16225,1,13,3,2,1,24,4,2,24,7,14,9
585,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,23,1,1243,6,3,3,63,4,1,1,1601,3445,1,21,4,3,2,1,2,3,0,0,0,0
586,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,24,0,1092,9,3,3,60,2,1,2,2694,26551,1,11,3,3,3,1,4,3,1,0,0,0
587,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,52,0,1325,11,4,4,82,3,2,3,3149,21821,8,20,4,2,1,9,3,3,5,2,1,4
588,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,50,0,691,2,3,3,64,3,4,3,17639,6881,5,16,3,4,0,30,3,3,4,3,0,3
589,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,29,1,805,1,2,2,36,2,1,1,2319,6689,1,11,3,4,1,1,1,3,1,0,0,0
590,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,33,0,213,7,3,3,49,3,3,3,11691,25995,0,11,3,4,0,14,3,4,13,9,3,7
591,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,33,1,118,16,3,1,69,3,2,1,5324,26507,5,15,3,3,0,6,3,3,3,2,0,2
592,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,47,0,202,2,2,3,33,3,4,4,16752,12982,1,11,3,3,1,26,3,2,26,14,3,0
593,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,36,0,676,1,3,3,35,3,2,2,5228,23361,0,15,3,1,1,10,2,3,9,7,0,5
594,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,29,0,1252,23,2,3,81,4,1,3,2700,23779,1,24,4,3,1,10,3,3,10,7,0,7
595,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,58,1,286,2,4,4,31,3,5,2,19246,25761,7,12,3,4,0,40,2,3,31,15,13,8
596,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,0,1258,1,4,4,40,4,1,3,2506,13301,3,13,3,3,0,7,0,3,2,2,2,2
597,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,42,0,932,1,2,4,43,2,2,4,6062,4051,9,13,3,4,1,8,4,3,4,3,0,2
598,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,28,1,890,2,4,3,46,3,1,3,4382,16374,6,17,3,4,0,5,3,2,2,2,2,1
599,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,36,0,1041,13,3,3,36,3,1,2,2143,25527,4,13,3,2,1,8,2,3,5,2,0,4
600,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,32,0,859,4,3,3,98,2,2,3,6162,19124,1,12,3,3,1,14,3,3,14,13,6,8
601,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,40,0,720,16,4,1,51,2,2,3,5094,11983,6,14,3,4,0,10,6,3,1,0,0,0
602,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,30,0,946,2,3,3,52,2,2,4,6877,20234,5,24,4,2,0,12,4,2,0,0,0,0
603,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45,0,252,2,3,2,95,2,1,3,2274,6153,1,14,3,4,0,1,3,3,1,0,0,0
604,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,42,0,933,29,3,2,98,3,2,2,4434,11806,1,13,3,4,1,10,3,2,9,8,7,8
605,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,471,12,3,1,45,2,2,1,6288,4284,2,15,3,3,1,13,3,2,4,3,1,2
606,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34,0,702,16,4,3,100,2,1,4,2553,8306,1,16,3,3,0,6,3,3,5,2,1,3
607,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,49,1,1184,11,3,3,43,3,3,4,7654,5860,1,18,3,1,2,9,3,4,9,8,7,7
608,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,55,1,436,2,1,3,37,3,2,4,5160,21519,4,16,3,3,0,12,3,2,9,7,7,3
609,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,43,0,589,14,2,2,94,3,4,1,17159,5200,6,24,4,3,1,22,3,3,4,1,1,0
610,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,27,0,269,5,1,3,42,2,3,4,12808,8842,1,16,3,2,1,9,3,3,9,8,0,8
611,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,35,0,950,7,3,3,59,3,3,3,10221,18869,3,21,4,2,0,17,3,4,8,5,1,6
612,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,28,0,760,2,4,2,81,3,2,2,4779,3698,1,20,4,1,0,8,2,3,8,7,7,5
613,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,34,0,829,3,2,3,88,3,1,4,3737,2243,0,19,3,3,1,4,1,1,3,2,0,2
614,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,26,1,887,5,2,3,88,2,1,3,2366,20898,1,14,3,1,1,8,2,3,8,7,1,7
615,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,27,0,443,3,3,4,50,3,1,4,1706,16571,1,11,3,3,3,0,6,2,0,0,0,0
616,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,51,0,1318,26,4,1,66,3,4,3,16307,5594,2,14,3,3,1,29,2,2,20,6,4,17
617,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,44,0,625,4,3,4,50,3,2,2,5933,5197,9,12,3,4,0,10,2,2,5,2,2,3
618,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,25,0,180,2,1,1,65,4,1,1,3424,21632,7,13,3,3,0,6,3,2,4,3,0,1
619,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,33,0,586,1,3,1,48,4,2,1,4037,21816,1,22,4,1,1,9,5,3,9,8,0,8
620,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,0,1343,27,1,3,53,2,1,1,2559,17852,1,11,3,4,0,6,3,2,6,5,1,1
621,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,36,0,928,1,2,2,56,3,2,4,6201,2823,1,14,3,4,1,18,1,2,18,14,4,11
622,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,32,0,117,13,4,2,73,3,2,4,4403,9250,2,11,3,3,1,8,3,2,5,2,0,3
623,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,30,0,1012,5,4,2,75,2,1,4,3761,2373,9,12,3,2,1,10,3,2,5,4,0,3
624,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,53,0,661,7,2,1,78,2,3,4,10934,20715,7,18,3,4,1,35,3,3,5,2,0,4
625,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,45,0,930,9,3,4,74,3,3,1,10761,19239,4,12,3,3,1,18,2,3,5,4,0,2
626,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32,0,638,8,2,3,91,4,2,3,5175,22162,5,12,3,3,1,9,3,2,5,3,1,3
627,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,52,0,890,25,4,3,81,2,4,4,13826,19028,3,22,4,3,0,31,3,3,9,8,0,0
628,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,37,0,342,16,4,4,66,2,2,3,6334,24558,4,19,3,4,2,9,2,3,1,0,0,0
629,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,28,0,1169,8,2,2,63,2,1,4,4936,23965,1,13,3,4,1,6,6,3,5,1,0,4
630,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,22,0,1230,1,2,4,33,2,2,4,4775,19146,6,22,4,1,2,4,2,1,2,2,2,2
631,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,44,0,986,8,4,1,62,4,1,4,2818,5044,2,24,4,3,1,10,2,2,3,2,0,2
632,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,42,0,1271,2,1,2,35,3,1,4,2515,9068,5,14,3,4,0,8,2,3,2,1,2,2
633,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,36,0,1278,8,3,1,77,2,1,1,2342,8635,0,21,4,3,0,6,3,3,5,4,0,3
634,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,25,0,141,3,1,3,98,3,2,1,4194,14363,1,18,3,4,0,5,3,3,5,3,0,3
635,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,35,0,607,9,3,4,66,2,3,3,10685,23457,1,20,4,2,1,17,2,3,17,14,5,15
636,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35,1,130,25,4,4,96,3,1,2,2022,16612,1,19,3,1,1,10,3,2,10,2,7,8
637,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,32,0,300,1,3,4,61,3,1,4,2314,9148,0,12,3,2,1,4,2,3,3,0,0,2
638,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,25,0,583,4,1,3,87,2,2,1,4256,18154,1,12,3,1,0,5,1,4,5,2,0,3
639,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,49,0,1418,1,3,3,36,3,1,1,3580,10554,2,16,3,2,1,7,2,3,4,2,0,2
640,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,24,0,1269,4,1,1,46,2,1,4,3162,10778,0,17,3,4,0,6,2,2,5,2,3,4
641,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,32,0,379,5,2,2,48,3,2,2,6524,8891,1,14,3,4,1,10,3,3,10,8,5,3
642,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,38,0,395,9,3,2,98,2,1,2,2899,12102,0,19,3,4,1,3,3,3,2,2,1,2
643,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,42,0,1265,3,3,3,95,4,2,4,5231,23726,2,13,3,2,1,17,1,2,5,3,1,3
644,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,31,0,1222,11,4,4,48,3,1,4,2356,14871,3,19,3,2,1,8,2,3,6,4,0,2
645,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29,1,341,1,3,2,48,2,1,3,2800,23522,6,19,3,3,3,5,3,3,3,2,0,2
646,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,53,0,868,8,3,1,73,3,4,4,11836,22789,5,14,3,3,1,28,3,3,2,0,2,2
647,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,35,0,672,25,3,4,78,2,3,2,10903,9129,3,16,3,1,0,16,2,3,13,10,4,8
648,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37,0,1231,21,2,3,54,3,1,4,2973,21222,5,15,3,2,1,10,3,3,5,4,0,0
649,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53,0,102,23,4,4,72,3,4,4,14275,20206,6,18,3,3,0,33,0,3,12,9,3,8
650,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,422,1,3,4,33,3,2,4,5562,21782,4,13,3,2,1,12,2,2,5,2,2,2
651,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,47,0,249,2,2,3,35,3,2,4,4537,17783,0,22,4,1,1,8,2,3,7,6,7,7
652,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,37,0,1252,19,2,1,32,3,3,2,7642,4814,1,13,3,4,0,10,2,3,10,0,0,9
653,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,50,0,881,2,4,1,98,3,4,1,17924,4544,1,11,3,4,1,31,3,3,31,6,14,7
654,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,39,0,1383,2,3,4,42,2,2,4,5204,7790,8,11,3,3,2,13,2,3,5,4,0,4
655,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,33,0,1075,3,2,4,57,3,1,2,2277,22650,3,11,3,3,1,7,4,4,4,3,0,3
656,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,32,1,374,25,4,1,87,3,1,4,2795,18016,1,24,4,3,0,1,2,1,1,0,0,1
657,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,1086,7,1,1,62,2,1,4,2532,6054,6,14,3,3,3,8,5,3,4,3,0,3
658,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,44,0,661,9,2,2,61,3,1,1,2559,7508,1,13,3,4,0,8,0,3,8,7,7,1
659,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,28,0,821,5,4,1,98,3,2,4,4908,24252,1,14,3,2,0,4,3,3,4,2,0,2
660,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,58,1,781,2,1,4,57,2,1,4,2380,13384,9,14,3,4,1,3,3,2,1,0,0,0
661,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,177,8,3,1,55,3,2,2,4765,23814,4,21,4,3,1,4,2,4,1,0,0,0
662,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20,1,500,2,3,3,49,2,1,3,2044,22052,1,13,3,4,0,2,3,2,2,2,0,2
663,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,21,1,1427,18,1,4,65,3,1,4,2693,8870,1,19,3,1,0,1,3,2,1,0,0,0
664,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,36,0,1425,14,1,3,68,3,2,4,6586,4821,0,17,3,1,1,17,2,2,16,8,4,11
665,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,47,0,1454,2,4,4,65,2,1,4,3294,13137,1,18,3,1,0,3,3,2,3,2,1,2
666,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,22,1,617,3,1,2,34,3,2,3,4171,10022,0,19,3,1,1,4,3,4,3,2,0,2
667,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,41,1,1085,2,4,2,57,1,1,4,2778,17725,4,13,3,3,1,10,1,2,7,7,1,0
668,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,995,9,3,3,77,3,1,3,2377,9834,5,18,3,2,1,6,2,3,2,2,2,2
669,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,39,1,1122,6,3,4,70,3,1,1,2404,4303,7,21,4,4,0,8,2,1,2,2,2,2
670,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,0,618,4,3,2,76,3,1,3,2318,17808,1,19,3,3,0,1,2,3,1,1,0,0
671,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,34,0,546,10,3,2,83,3,1,2,2008,6896,1,14,3,2,2,1,3,3,1,0,1,0
672,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,42,0,462,14,2,3,68,2,2,3,6244,7824,7,17,3,1,0,10,6,3,5,4,0,3
673,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,33,0,1198,1,4,3,100,2,1,1,2799,3339,3,11,3,2,0,6,1,3,3,2,0,2
674,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,58,0,1272,5,3,3,37,2,3,2,10552,9255,2,13,3,4,1,24,3,3,6,0,0,4
675,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,31,0,154,7,4,2,41,2,1,3,2329,11737,3,15,3,2,0,13,2,4,7,7,5,2
676,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35,0,1137,21,1,4,51,3,2,4,4014,19170,1,25,4,4,1,10,2,1,10,6,0,7
677,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,49,0,527,8,2,1,51,3,3,2,7403,22477,4,11,3,3,1,29,3,2,26,9,1,7
678,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,48,0,1469,20,4,4,51,3,1,3,2259,5543,4,17,3,1,2,13,2,2,0,0,0,0
679,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,31,0,1188,20,2,4,45,3,2,3,6932,24406,1,13,3,4,1,9,2,2,9,8,0,0
680,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,36,0,188,7,4,2,65,3,1,4,4678,23293,2,18,3,3,0,8,6,3,6,2,0,1
681,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,38,0,1333,1,3,4,80,3,3,1,13582,16292,1,13,3,2,1,15,3,3,15,12,5,11
682,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32,0,1184,1,3,3,70,2,1,2,2332,3974,6,20,4,3,0,5,3,3,3,0,0,2
683,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,25,1,867,19,2,3,36,2,1,2,2413,18798,1,18,3,3,3,1,2,3,1,0,0,0
684,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40,0,658,10,4,1,67,2,3,2,9705,20652,2,12,3,2,1,11,2,2,1,0,0,0
685,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,26,0,1283,1,3,3,52,2,2,1,4294,11148,1,12,3,2,0,7,2,3,7,7,0,7
686,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,41,0,263,6,3,4,59,3,1,1,4721,3119,2,13,3,3,0,20,3,3,18,13,2,17
687,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,36,0,938,2,4,3,79,3,1,3,2519,12287,4,21,4,3,0,16,6,3,11,8,3,9
688,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,19,1,419,21,3,4,37,2,1,2,2121,9947,1,13,3,2,0,1,3,4,1,0,0,0
689,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,20,1,129,4,3,1,84,3,1,1,2973,13008,1,19,3,2,0,1,2,3,1,0,0,0
690,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,31,0,616,12,3,4,41,3,2,4,5855,17369,0,11,3,3,2,10,2,1,9,7,8,5
691,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,40,0,1469,9,4,4,35,3,1,2,3617,25063,8,14,3,4,1,3,2,3,1,1,0,0
692,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,32,0,498,3,4,3,93,3,2,1,6725,13554,1,12,3,3,1,8,2,4,8,7,6,3
693,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,36,1,530,3,1,3,51,2,3,4,10325,5518,1,11,3,1,1,16,6,3,16,7,3,7
694,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,1069,1,3,2,42,2,2,4,6949,12291,0,14,3,1,0,6,3,3,5,0,1,4
695,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,37,1,625,1,4,1,46,2,3,3,10609,14922,5,11,3,3,0,17,2,1,14,1,11,7
696,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,45,0,805,4,2,3,57,3,2,2,4447,23163,1,12,3,2,0,9,5,2,9,7,0,8
697,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,29,0,1404,20,3,3,84,3,1,4,2157,18203,1,15,3,2,1,3,5,3,3,1,0,2
698,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,35,0,1219,18,3,3,86,3,2,3,4601,6179,1,16,3,2,0,5,3,3,5,2,1,0
699,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,52,0,1053,1,2,4,70,3,4,4,17099,13829,2,15,3,2,1,26,2,2,9,8,7,8
700,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,58,1,289,2,3,4,51,3,1,3,2479,26227,4,24,4,1,0,7,4,3,1,0,0,0
